candidate_id,entry_id,text_source,author_group,left_term_key,right_term_key,relation_type,evidence_display,review_status,review_confidence,reviewer,review_note
SNRC-00048,AET_LM-1.113,AET_LM,Aetius,ελαιον ομφακινον,υδωρ,unreviewed,τὸν βίκον εἰς φρέαρ ὕδατος ψυχροῦ ἡμέρας <μ>. ἁρμόζει δὲ κεφαλῇ θερμανθείσῃ καὶ ξηρανθείσῃ ἢ ἐξ ἡλιώσεως ἢ ἐκ πυρετῶν ἤ τινος ἄλλης τοιαύτης προφάσεως. ὑγραίνει γὰρ καὶ παρηγορεῖ καὶ ὕπνον ἐπάγει. καὶ ἐπὶ σπλάγχνων δὲ ἐν πυρετοῖς ἐκθερμαινομένων ἁρμοδία,pending_llm_review,,,
SNRC-00049,AET_LM-1.113,AET_LM,Aetius,κηρος,οξος,unreviewed,τὸν βίκον εἰς φρέαρ ὕδατος ψυχροῦ ἡμέρας <μ>. ἁρμόζει δὲ κεφαλῇ θερμανθείσῃ καὶ ξηρανθείσῃ ἢ ἐξ ἡλιώσεως ἢ ἐκ πυρετῶν ἤ τινος ἄλλης τοιαύτης προφάσεως. ὑγραίνει γὰρ καὶ παρηγορεῖ καὶ ὕπνον ἐπάγει. καὶ ἐπὶ σπλάγχνων δὲ ἐν πυρετοῖς ἐκθερμαινομένων ἁρμοδία,pending_llm_review,,,
SNRC-00050,AET_LM-1.115,AET_LM,Aetius,ανηθος,γλυκυ ελαιον,unreviewed,"ἀνήθινον γίνεται ἐκ τῆς κόμης τοῦ ἀνήθου χλωρᾶς ἔτι οὔσης, πρὶν ἢ τὸ σπερμάτιον στερεὸν γένηται καὶ δριμὺ, ἀσύμφορον γὰρ γίνεται εἰς τὴν χρῆσιν διὰ τὴν ἀποβολὴν τοῦ ἄνθους. ἀποτέμνοντα δὲ μόνους τοὺς καλαθίσκους τῶν βλαστῶν κα",pending_llm_review,,,
SNRC-00051,AET_LM-1.115,AET_LM,Aetius,ανηθος,ελαιον,unreviewed,"ἀνήθινον γίνεται ἐκ τῆς κόμης τοῦ ἀνήθου χλωρᾶς ἔτι οὔσης, πρὶν ἢ τὸ σπερμάτιον στερεὸν γένηται καὶ δριμὺ, ἀσύμφορον γὰρ γίνεται εἰς τὴν χρῆσιν διὰ τὴν ἀποβολὴν τοῦ ἄνθους. ἀποτέμνοντα δὲ μόνους τοὺς καλαθίσκους τῶν βλαστῶν κα",pending_llm_review,,,
SNRC-00052,AET_LM-1.115,AET_LM,Aetius,ανηθος,φλεγμα,unreviewed,"ἀνήθινον γίνεται ἐκ τῆς κόμης τοῦ ἀνήθου χλωρᾶς ἔτι οὔσης, πρὶν ἢ τὸ σπερμάτιον στερεὸν γένηται καὶ δριμὺ, ἀσύμφορον γὰρ γίνεται εἰς τὴν χρῆσιν διὰ τὴν ἀποβολὴν τοῦ ἄνθους. ἀποτέμνοντα δὲ μόνους τοὺς καλαθίσκους τῶν βλαστῶν κα",pending_llm_review,,,
SNRC-00053,AET_LM-1.115,AET_LM,Aetius,ανηθος,ανθους,unreviewed,"ἀνήθινον γίνεται ἐκ τῆς κόμης τοῦ ἀνήθου χλωρᾶς ἔτι οὔσης, πρὶν ἢ τὸ σπερμάτιον στερεὸν γένηται καὶ δριμὺ, ἀσύμφορον γὰρ γίνεται εἰς τὴν χρῆσιν διὰ τὴν ἀποβολὴν τοῦ ἄνθους. ἀποτέμνοντα δὲ μόνους τοὺς καλαθίσκους τῶν βλαστῶν κα",pending_llm_review,,,
SNRC-00054,AET_LM-1.115,AET_LM,Aetius,ανηθος,κομης του ανηθου,unreviewed,"ἀνήθινον γίνεται ἐκ τῆς κόμης τοῦ ἀνήθου χλωρᾶς ἔτι οὔσης, πρὶν ἢ τὸ σπερμάτιον στερεὸν γένηται καὶ δριμὺ, ἀσύμφορον γὰρ γίνεται εἰς τὴν χρῆσιν διὰ τὴν ἀποβολὴν τοῦ ἄνθους. ἀποτέμνοντα δὲ μόνους τοὺς καλαθίσκους τῶν βλαστῶν κα",pending_llm_review,,,
SNRC-00055,AET_LM-1.115,AET_LM,Aetius,ανηθος,σπερματιον,unreviewed,"ἀνήθινον γίνεται ἐκ τῆς κόμης τοῦ ἀνήθου χλωρᾶς ἔτι οὔσης, πρὶν ἢ τὸ σπερμάτιον στερεὸν γένηται καὶ δριμὺ, ἀσύμφορον γὰρ γίνεται εἰς τὴν χρῆσιν διὰ τὴν ἀποβολὴν τοῦ ἄνθους. ἀποτέμνοντα δὲ μόνους τοὺς καλαθίσκους τῶν βλαστῶν κα",pending_llm_review,,,
SNRC-00056,AET_LM-1.115,AET_LM,Aetius,γλυκυ ελαιον,ελαιον,unreviewed,"ἀνήθινον γίνεται ἐκ τῆς κόμης τοῦ ἀνήθου χλωρᾶς ἔτι οὔσης, πρὶν ἢ τὸ σπερμάτιον στερεὸν γένηται καὶ δριμὺ, ἀσύμφορον γὰρ γίνεται εἰς τὴν χρῆσιν διὰ τὴν ἀποβολὴν τοῦ ἄνθους. ἀποτέμνοντα δὲ μόνους τοὺς καλαθίσκους τῶν βλαστῶν κα",pending_llm_review,,,
SNRC-00057,AET_LM-1.115,AET_LM,Aetius,γλυκυ ελαιον,φλεγμα,unreviewed,"ἀνήθινον γίνεται ἐκ τῆς κόμης τοῦ ἀνήθου χλωρᾶς ἔτι οὔσης, πρὶν ἢ τὸ σπερμάτιον στερεὸν γένηται καὶ δριμὺ, ἀσύμφορον γὰρ γίνεται εἰς τὴν χρῆσιν διὰ τὴν ἀποβολὴν τοῦ ἄνθους. ἀποτέμνοντα δὲ μόνους τοὺς καλαθίσκους τῶν βλαστῶν κα",pending_llm_review,,,
SNRC-00058,AET_LM-1.115,AET_LM,Aetius,γλυκυ ελαιον,ανθους,unreviewed,"ἀνήθινον γίνεται ἐκ τῆς κόμης τοῦ ἀνήθου χλωρᾶς ἔτι οὔσης, πρὶν ἢ τὸ σπερμάτιον στερεὸν γένηται καὶ δριμὺ, ἀσύμφορον γὰρ γίνεται εἰς τὴν χρῆσιν διὰ τὴν ἀποβολὴν τοῦ ἄνθους. ἀποτέμνοντα δὲ μόνους τοὺς καλαθίσκους τῶν βλαστῶν κα",pending_llm_review,,,
SNRC-00059,AET_LM-1.115,AET_LM,Aetius,γλυκυ ελαιον,κομης του ανηθου,unreviewed,"ἀνήθινον γίνεται ἐκ τῆς κόμης τοῦ ἀνήθου χλωρᾶς ἔτι οὔσης, πρὶν ἢ τὸ σπερμάτιον στερεὸν γένηται καὶ δριμὺ, ἀσύμφορον γὰρ γίνεται εἰς τὴν χρῆσιν διὰ τὴν ἀποβολὴν τοῦ ἄνθους. ἀποτέμνοντα δὲ μόνους τοὺς καλαθίσκους τῶν βλαστῶν κα",pending_llm_review,,,
SNRC-00060,AET_LM-1.115,AET_LM,Aetius,γλυκυ ελαιον,σπερματιον,unreviewed,"ἀνήθινον γίνεται ἐκ τῆς κόμης τοῦ ἀνήθου χλωρᾶς ἔτι οὔσης, πρὶν ἢ τὸ σπερμάτιον στερεὸν γένηται καὶ δριμὺ, ἀσύμφορον γὰρ γίνεται εἰς τὴν χρῆσιν διὰ τὴν ἀποβολὴν τοῦ ἄνθους. ἀποτέμνοντα δὲ μόνους τοὺς καλαθίσκους τῶν βλαστῶν κα",pending_llm_review,,,
SNRC-00061,AET_LM-1.115,AET_LM,Aetius,ελαιον,φλεγμα,unreviewed,"ἀνήθινον γίνεται ἐκ τῆς κόμης τοῦ ἀνήθου χλωρᾶς ἔτι οὔσης, πρὶν ἢ τὸ σπερμάτιον στερεὸν γένηται καὶ δριμὺ, ἀσύμφορον γὰρ γίνεται εἰς τὴν χρῆσιν διὰ τὴν ἀποβολὴν τοῦ ἄνθους. ἀποτέμνοντα δὲ μόνους τοὺς καλαθίσκους τῶν βλαστῶν κα",pending_llm_review,,,
SNRC-00062,AET_LM-1.116,AET_LM,Aetius,γλυκυτατον ελαιον,ελαιον,unreviewed,κρίνινον ἢ σούσινον ἢ λίρινον γίγνεται τῶν λευκῶν τοῦ κρίνου πετάλων ἐξωνυχισμένων καὶ μόνων ἐμβαλλομένων χωρὶς τοῦ ἐν αὐτοῖς κροκώδους εἰς τὸν ἰταλικὸν ξέστην τοῦ καλλίστ,pending_llm_review,,,
SNRC-00063,AET_LM-1.116,AET_LM,Aetius,γλυκυτατον ελαιον,κρινον,unreviewed,κρίνινον ἢ σούσινον ἢ λίρινον γίγνεται τῶν λευκῶν τοῦ κρίνου πετάλων ἐξωνυχισμένων καὶ μόνων ἐμβαλλομένων χωρὶς τοῦ ἐν αὐτοῖς κροκώδους εἰς τὸν ἰταλικὸν ξέστην τοῦ καλλίστ,pending_llm_review,,,
SNRC-00064,AET_LM-1.116,AET_LM,Aetius,γλυκυτατον ελαιον,του κρινου πεταλων,unreviewed,κρίνινον ἢ σούσινον ἢ λίρινον γίγνεται τῶν λευκῶν τοῦ κρίνου πετάλων ἐξωνυχισμένων καὶ μόνων ἐμβαλλομένων χωρὶς τοῦ ἐν αὐτοῖς κροκώδους εἰς τὸν ἰταλικὸν ξέστην τοῦ καλλίστ,pending_llm_review,,,
SNRC-00065,AET_LM-1.116,AET_LM,Aetius,γλυκυτατον ελαιον,των κρινων φυλλων,unreviewed,κρίνινον ἢ σούσινον ἢ λίρινον γίγνεται τῶν λευκῶν τοῦ κρίνου πετάλων ἐξωνυχισμένων καὶ μόνων ἐμβαλλομένων χωρὶς τοῦ ἐν αὐτοῖς κροκώδους εἰς τὸν ἰταλικὸν ξέστην τοῦ καλλίστ,pending_llm_review,,,
SNRC-00066,AET_LM-1.116,AET_LM,Aetius,ελαιον,κρινον,unreviewed,κρίνινον ἢ σούσινον ἢ λίρινον γίγνεται τῶν λευκῶν τοῦ κρίνου πετάλων ἐξωνυχισμένων καὶ μόνων ἐμβαλλομένων χωρὶς τοῦ ἐν αὐτοῖς κροκώδους εἰς τὸν ἰταλικὸν ξέστην τοῦ καλλίστ,pending_llm_review,,,
SNRC-00067,AET_LM-1.116,AET_LM,Aetius,ελαιον,του κρινου πεταλων,unreviewed,κρίνινον ἢ σούσινον ἢ λίρινον γίγνεται τῶν λευκῶν τοῦ κρίνου πετάλων ἐξωνυχισμένων καὶ μόνων ἐμβαλλομένων χωρὶς τοῦ ἐν αὐτοῖς κροκώδους εἰς τὸν ἰταλικὸν ξέστην τοῦ καλλίστ,pending_llm_review,,,
SNRC-00068,AET_LM-1.116,AET_LM,Aetius,ελαιον,των κρινων φυλλων,unreviewed,κρίνινον ἢ σούσινον ἢ λίρινον γίγνεται τῶν λευκῶν τοῦ κρίνου πετάλων ἐξωνυχισμένων καὶ μόνων ἐμβαλλομένων χωρὶς τοῦ ἐν αὐτοῖς κροκώδους εἰς τὸν ἰταλικὸν ξέστην τοῦ καλλίστ,pending_llm_review,,,
SNRC-00069,AET_LM-1.116,AET_LM,Aetius,κρινον,του κρινου πεταλων,unreviewed,κρίνινον ἢ σούσινον ἢ λίρινον γίγνεται τῶν λευκῶν τοῦ κρίνου πετάλων ἐξωνυχισμένων καὶ μόνων ἐμβαλλομένων χωρὶς τοῦ ἐν αὐτοῖς κροκώδους εἰς τὸν ἰταλικὸν ξέστην τοῦ καλλίστ,pending_llm_review,,,
SNRC-00070,AET_LM-1.116,AET_LM,Aetius,κρινον,των κρινων φυλλων,unreviewed,κρίνινον ἢ σούσινον ἢ λίρινον γίγνεται τῶν λευκῶν τοῦ κρίνου πετάλων ἐξωνυχισμένων καὶ μόνων ἐμβαλλομένων χωρὶς τοῦ ἐν αὐτοῖς κροκώδους εἰς τὸν ἰταλικὸν ξέστην τοῦ καλλίστ,pending_llm_review,,,
SNRC-00071,AET_LM-1.116,AET_LM,Aetius,του κρινου πεταλων,των κρινων φυλλων,unreviewed,κρίνινον ἢ σούσινον ἢ λίρινον γίγνεται τῶν λευκῶν τοῦ κρίνου πετάλων ἐξωνυχισμένων καὶ μόνων ἐμβαλλομένων χωρὶς τοῦ ἐν αὐτοῖς κροκώδους εἰς τὸν ἰταλικὸν ξέστην τοῦ καλλίστ,pending_llm_review,,,
SNRC-00072,AET_LM-1.118,AET_LM,Aetius,γλυκυτατον ελαιον,ελαιον,unreviewed,"νεται εὐῶδες τὸ ἔλαιον, μάλιστα εἰ συμμέτρως ἡλιωθῇ. εἰ γὰρ ἐπὶ πλέον ἡλιωθείη τὸ κρίνινον ἢ τὸ ναρκίσσινον ἢ τὸ ἰάτον ἢ ἄλλο τι τῶν μὴ ἰσχυρὰν καὶ μόνιμον ἐχόντων τὴν εὐωδίαν, ἄνοσμον ἀποτελεῖται. δύναμιν δὲ ἔχει τὸ ναρκίσσινον θερμοτέραν τοῦ ἀνηθίνου,",pending_llm_review,,,
SNRC-00073,AET_LM-1.118,AET_LM,Aetius,γλυκυτατον ελαιον,ναρκισσος,unreviewed,"νεται εὐῶδες τὸ ἔλαιον, μάλιστα εἰ συμμέτρως ἡλιωθῇ. εἰ γὰρ ἐπὶ πλέον ἡλιωθείη τὸ κρίνινον ἢ τὸ ναρκίσσινον ἢ τὸ ἰάτον ἢ ἄλλο τι τῶν μὴ ἰσχυρὰν καὶ μόνιμον ἐχόντων τὴν εὐωδίαν, ἄνοσμον ἀποτελεῖται. δύναμιν δὲ ἔχει τὸ ναρκίσσινον θερμοτέραν τοῦ ἀνηθίνου,",pending_llm_review,,,
SNRC-00074,AET_LM-1.118,AET_LM,Aetius,γλυκυτατον ελαιον,ανθων της ναρκισσου,unreviewed,"νεται εὐῶδες τὸ ἔλαιον, μάλιστα εἰ συμμέτρως ἡλιωθῇ. εἰ γὰρ ἐπὶ πλέον ἡλιωθείη τὸ κρίνινον ἢ τὸ ναρκίσσινον ἢ τὸ ἰάτον ἢ ἄλλο τι τῶν μὴ ἰσχυρὰν καὶ μόνιμον ἐχόντων τὴν εὐωδίαν, ἄνοσμον ἀποτελεῖται. δύναμιν δὲ ἔχει τὸ ναρκίσσινον θερμοτέραν τοῦ ἀνηθίνου,",pending_llm_review,,,
SNRC-00075,AET_LM-1.118,AET_LM,Aetius,ελαιον,ναρκισσος,unreviewed,"νεται εὐῶδες τὸ ἔλαιον, μάλιστα εἰ συμμέτρως ἡλιωθῇ. εἰ γὰρ ἐπὶ πλέον ἡλιωθείη τὸ κρίνινον ἢ τὸ ναρκίσσινον ἢ τὸ ἰάτον ἢ ἄλλο τι τῶν μὴ ἰσχυρὰν καὶ μόνιμον ἐχόντων τὴν εὐωδίαν, ἄνοσμον ἀποτελεῖται. δύναμιν δὲ ἔχει τὸ ναρκίσσινον θερμοτέραν τοῦ ἀνηθίνου,",pending_llm_review,,,
SNRC-00076,AET_LM-1.118,AET_LM,Aetius,ελαιον,ανθων της ναρκισσου,unreviewed,"νεται εὐῶδες τὸ ἔλαιον, μάλιστα εἰ συμμέτρως ἡλιωθῇ. εἰ γὰρ ἐπὶ πλέον ἡλιωθείη τὸ κρίνινον ἢ τὸ ναρκίσσινον ἢ τὸ ἰάτον ἢ ἄλλο τι τῶν μὴ ἰσχυρὰν καὶ μόνιμον ἐχόντων τὴν εὐωδίαν, ἄνοσμον ἀποτελεῖται. δύναμιν δὲ ἔχει τὸ ναρκίσσινον θερμοτέραν τοῦ ἀνηθίνου,",pending_llm_review,,,
SNRC-00077,AET_LM-1.118,AET_LM,Aetius,ναρκισσος,ανθων της ναρκισσου,unreviewed,"νεται εὐῶδες τὸ ἔλαιον, μάλιστα εἰ συμμέτρως ἡλιωθῇ. εἰ γὰρ ἐπὶ πλέον ἡλιωθείη τὸ κρίνινον ἢ τὸ ναρκίσσινον ἢ τὸ ἰάτον ἢ ἄλλο τι τῶν μὴ ἰσχυρὰν καὶ μόνιμον ἐχόντων τὴν εὐωδίαν, ἄνοσμον ἀποτελεῖται. δύναμιν δὲ ἔχει τὸ ναρκίσσινον θερμοτέραν τοῦ ἀνηθίνου,",pending_llm_review,,,
