occurrence_id,term_key,entry_id,text_source,author_group,result_run,entry_ref,chapter_title_gr,display,lemma_gr,label,normalized,lemma_normalized,is_multiword,head_lemma_normalized,substance_lemma_normalized,part_lemma_normalized,variant_place_lemma_normalized,confidence,lemma_confidence,result_file,applies_to_kind,applies_to_lemma_normalized,applies_to_substance_lemma_normalized,applies_to_part_lemma_normalized
entries_full_v3:AET_LM-1.112:32,μηλον,AET_LM-1.112,AET_LM,Aetius,entries_full_v3,1.112,ἔλ. μήλινον,μήλου,μῆλον,SUBSTANCE,μηλου,μηλον,false,,,,,0.920,0.950,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.112.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.112:33,μηλον κυδωνιον,AET_LM-1.112,AET_LM,Aetius,entries_full_v3,1.112,ἔλ. μήλινον,κυδωνίων μήλων,μῆλον κυδώνιον,SUBSTANCE,κυδωνιων μηλων,μηλον κυδωνιον,true,μηλον,,,,0.850,0.750,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.112.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.112:34,ομφακινον ελαιον,AET_LM-1.112,AET_LM,Aetius,entries_full_v3,1.112,ἔλ. μήλινον,ὀμφακίνου ἐλαίου,ὀμφακῖνον ἔλαιον,SUBSTANCE,ομφακινου ελαιου,ομφακινον ελαιον,true,ελαιον,,,,0.800,0.700,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.112.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.112:35,χολη,AET_LM-1.112,AET_LM,Aetius,entries_full_v3,1.112,ἔλ. μήλινον,χολῆς,χολή,SUBSTANCE,χολης,χολη,false,,,,,0.740,0.850,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.112.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.112:36,χυμος,AET_LM-1.112,AET_LM,Aetius,entries_full_v3,1.112,ἔλ. μήλινον,χυμούς,χυμός,SUBSTANCE,χυμους,χυμος,false,,,,,0.550,0.850,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.112.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.112:37,δερμα,AET_LM-1.112,AET_LM,Aetius,entries_full_v3,1.112,ἔλ. μήλινον,δέρμα,,SUBSTANCE_PART,δερμα,,false,,μηλον,δερμα,,0.860,0.000,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.112.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.112:38,εντεριωνην,AET_LM-1.112,AET_LM,Aetius,entries_full_v3,1.112,ἔλ. μήλινον,ἐντεριώνην,,SUBSTANCE_PART,εντεριωνην,,false,,μηλον,εντεριωνη,,0.660,0.000,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.112.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.112:39,καρφος,AET_LM-1.112,AET_LM,Aetius,entries_full_v3,1.112,ἔλ. μήλινον,κάρφος,,SUBSTANCE_PART,καρφος,,false,,μηλον,καρφος,,0.600,0.000,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.112.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.112:40,κοκκοις,AET_LM-1.112,AET_LM,Aetius,entries_full_v3,1.112,ἔλ. μήλινον,κόκκοις,,SUBSTANCE_PART,κοκκοις,,false,,μηλον,κοκκος,,0.760,0.000,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.112.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.113:37,ελαιον,AET_LM-1.113,AET_LM,Aetius,entries_full_v3,1.113,ἔλ. ῥόδινον,ἐλαίου,ἔλαιον,SUBSTANCE,ελαιου,ελαιον,false,,,,,0.900,0.900,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.113.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.113:38,ελαιον ομφακινον,AET_LM-1.113,AET_LM,Aetius,entries_full_v3,1.113,ἔλ. ῥόδινον,ἐλαίου ὀμφακίνου,ἔλαιον ὀμφακῖνον,SUBSTANCE,ελαιου ομφακινου,ελαιον ομφακινον,true,ελαιον,,,,0.860,0.800,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.113.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.113:39,κηρος,AET_LM-1.113,AET_LM,Aetius,entries_full_v3,1.113,ἔλ. ῥόδινον,κηροῦ,κηρός,SUBSTANCE,κηρου,κηρος,false,,,,,0.920,0.900,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.113.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.113:40,οξος,AET_LM-1.113,AET_LM,Aetius,entries_full_v3,1.113,ἔλ. ῥόδινον,ὄξος,ὄξος,SUBSTANCE,οξος,οξος,false,,,,,0.930,0.930,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.113.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.113:41,ροδον,AET_LM-1.113,AET_LM,Aetius,entries_full_v3,1.113,ἔλ. ῥόδινον,ῥόδοις,ῥόδον,SUBSTANCE,ροδοις,ροδον,false,,,,,0.920,0.920,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.113.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.113:42,ροδον ερυθρον,AET_LM-1.113,AET_LM,Aetius,entries_full_v3,1.113,ἔλ. ῥόδινον,ῥόδων ἐρυθρῶν,ῥόδον ἐρυθρόν,SUBSTANCE,ροδων ερυθρων,ροδον ερυθρον,true,ροδον,,,,0.880,0.780,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.113.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.113:43,υδωρ,AET_LM-1.113,AET_LM,Aetius,entries_full_v3,1.113,ἔλ. ῥόδινον,ὕδατος,ὕδωρ,SUBSTANCE,υδατος,υδωρ,false,,,,,0.930,0.930,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.113.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.114:15,ελαιον,AET_LM-1.114,AET_LM,Aetius,entries_full_v3,1.114,ἔλ. χαμαιμήλινον,ἐλαίου,ἔλαιον,SUBSTANCE,ελαιου,ελαιον,false,,,,,0.900,0.950,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.114.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.114:16,ελαιον γλυκυ ιταλικον,AET_LM-1.114,AET_LM,Aetius,entries_full_v3,1.114,ἔλ. χαμαιμήλινον,ἐλαίου γλυκέος ἰταλικοῦ,ἔλαιον γλυκὺ ἰταλικόν,SUBSTANCE,ελαιου γλυκεος ιταλικου,ελαιον γλυκυ ιταλικον,true,ελαιον,,,,0.850,0.700,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.114.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.114:17,χαμαιμηλος,AET_LM-1.114,AET_LM,Aetius,entries_full_v3,1.114,ἔλ. χαμαιμήλινον,χαμαιμήλου,χαμαίμηλος,SUBSTANCE,χαμαιμηλου,χαμαιμηλος,false,,,,,0.900,0.900,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.114.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.114:18,ανθων της χαμαιμηλου,AET_LM-1.114,AET_LM,Aetius,entries_full_v3,1.114,ἔλ. χαμαιμήλινον,ἀνθῶν τῆς χαμαιμήλου,,SUBSTANCE_PART,ανθων της χαμαιμηλου,,true,,χαμαιμηλος,ανθος,,0.900,0.000,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.114.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.115:18,ανηθος,AET_LM-1.115,AET_LM,Aetius,entries_full_v3,1.115,ἔλ. ἀνήθινον,ἀνήθου,ἄνηθος,SUBSTANCE,ανηθου,ανηθος,false,,,,,0.900,0.850,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.115.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.115:19,γλυκυ ελαιον,AET_LM-1.115,AET_LM,Aetius,entries_full_v3,1.115,ἔλ. ἀνήθινον,γλυκέος ἐλαίου,γλυκὺ ἔλαιον,SUBSTANCE,γλυκεος ελαιου,γλυκυ ελαιον,true,ελαιον,,,,0.800,0.750,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.115.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.115:20,ελαιον,AET_LM-1.115,AET_LM,Aetius,entries_full_v3,1.115,ἔλ. ἀνήθινον,ἐλαίου,ἔλαιον,SUBSTANCE,ελαιου,ελαιον,false,,,,,0.850,0.900,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.115.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.115:21,φλεγμα,AET_LM-1.115,AET_LM,Aetius,entries_full_v3,1.115,ἔλ. ἀνήθινον,φλέγματος,φλέγμα,SUBSTANCE,φλεγματος,φλεγμα,false,,,,,0.750,0.900,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.115.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.115:22,ανθους,AET_LM-1.115,AET_LM,Aetius,entries_full_v3,1.115,ἔλ. ἀνήθινον,ἄνθους,,SUBSTANCE_PART,ανθους,,false,,ανηθος,ανθος,,0.550,0.000,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.115.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.115:23,κομης του ανηθου,AET_LM-1.115,AET_LM,Aetius,entries_full_v3,1.115,ἔλ. ἀνήθινον,κόμης τοῦ ἀνήθου,,SUBSTANCE_PART,κομης του ανηθου,,true,,ανηθος,κομη,,0.850,0.000,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.115.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.115:24,σπερματιον,AET_LM-1.115,AET_LM,Aetius,entries_full_v3,1.115,ἔλ. ἀνήθινον,σπερμάτιον,,SUBSTANCE_PART,σπερματιον,,false,,ανηθος,σπερματιον,,0.600,0.000,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.115.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.116:13,γλυκυτατον ελαιον,AET_LM-1.116,AET_LM,Aetius,entries_full_v3,1.116,ἔλ. κρίνινον,γλυκυτάτου ἐλαίου,γλυκύτατον ἔλαιον,SUBSTANCE,γλυκυτατου ελαιου,γλυκυτατον ελαιον,true,ελαιον,,,,0.780,0.720,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.116.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.116:14,ελαιον,AET_LM-1.116,AET_LM,Aetius,entries_full_v3,1.116,ἔλ. κρίνινον,ἐλαίῳ,ἔλαιον,SUBSTANCE,ελαιω,ελαιον,false,,,,,0.860,0.920,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.116.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.116:15,κρινον,AET_LM-1.116,AET_LM,Aetius,entries_full_v3,1.116,ἔλ. κρίνινον,κρίνου,κρίνον,SUBSTANCE,κρινου,κρινον,false,,,,,0.920,0.920,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.116.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.116:16,του κρινου πεταλων,AET_LM-1.116,AET_LM,Aetius,entries_full_v3,1.116,ἔλ. κρίνινον,τοῦ κρίνου πετάλων,,SUBSTANCE_PART,του κρινου πεταλων,,false,,κρινον,πεταλον,,0.840,0.000,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.116.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.116:17,των κρινων φυλλων,AET_LM-1.116,AET_LM,Aetius,entries_full_v3,1.116,ἔλ. κρίνινον,τῶν κρίνων φύλλων,,SUBSTANCE_PART,των κρινων φυλλων,,false,,κρινον,φυλλον,,0.740,0.000,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.116.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.117:28,ελαιον,AET_LM-1.117,AET_LM,Aetius,entries_full_v3,1.117,ἔλ. τήλινον,ἐλαίου,ἔλαιον,SUBSTANCE,ελαιου,ελαιον,false,,,,,0.950,0.950,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.117.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.117:29,καλαμος,AET_LM-1.117,AET_LM,Aetius,entries_full_v3,1.117,ἔλ. τήλινον,καλάμου,κάλαμος,SUBSTANCE,καλαμου,καλαμος,false,,,,,0.900,0.950,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.117.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.117:30,κυπερος,AET_LM-1.117,AET_LM,Aetius,entries_full_v3,1.117,ἔλ. τήλινον,κυπέρου,κύπερος,SUBSTANCE,κυπερου,κυπερος,false,,,,,0.900,0.850,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.117.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.117:31,τηλεως,AET_LM-1.117,AET_LM,Aetius,entries_full_v3,1.117,ἔλ. τήλινον,τήλεως,τήλεως,SUBSTANCE,τηλεως,τηλεως,false,,,,,0.700,0.350,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.117.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.118:18,γλυκυτατον ελαιον,AET_LM-1.118,AET_LM,Aetius,entries_full_v3,1.118,ἔλ. ναρκίσσινον,τοῦ γλυκυτάτου ἐλαίου,γλυκύτατον ἔλαιον,SUBSTANCE,του γλυκυτατου ελαιου,γλυκυτατον ελαιον,true,ελαιον,,,,0.750,0.750,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.118.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.118:19,ελαιον,AET_LM-1.118,AET_LM,Aetius,entries_full_v3,1.118,ἔλ. ναρκίσσινον,ἐλαίου,ἔλαιον,SUBSTANCE,ελαιου,ελαιον,false,,,,,0.900,0.950,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.118.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.118:20,ναρκισσος,AET_LM-1.118,AET_LM,Aetius,entries_full_v3,1.118,ἔλ. ναρκίσσινον,τῆς ναρκίσσου,νάρκισσος,SUBSTANCE,της ναρκισσου,ναρκισσος,false,,,,,0.850,0.900,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.118.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.118:21,ανθων της ναρκισσου,AET_LM-1.118,AET_LM,Aetius,entries_full_v3,1.118,ἔλ. ναρκίσσινον,ἀνθῶν τῆς ναρκίσσου,,SUBSTANCE_PART,ανθων της ναρκισσου,,true,,ναρκισσος,ανθος,,0.850,0.000,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.118.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.119:11,γλυκυτατον ελαιον,AET_LM-1.119,AET_LM,Aetius,entries_full_v3,1.119,ἔλ. ἰάτον,γλυκυτάτου ἐλαίου,γλυκύτατον ἔλαιον,SUBSTANCE,γλυκυτατου ελαιου,γλυκυτατον ελαιον,true,ελαιον,,,,0.750,0.850,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.119.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.119:12,ελαιον,AET_LM-1.119,AET_LM,Aetius,entries_full_v3,1.119,ἔλ. ἰάτον,ἐλαίου,ἔλαιον,SUBSTANCE,ελαιου,ελαιον,false,,,,,0.800,0.950,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.119.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.119:13,ιον,AET_LM-1.119,AET_LM,Aetius,entries_full_v3,1.119,ἔλ. ἰάτον,ἴου,ἴον,SUBSTANCE,ιου,ιον,false,,,,,0.800,0.900,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.119.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.119:14,ανθων του ιου,AET_LM-1.119,AET_LM,Aetius,entries_full_v3,1.119,ἔλ. ἰάτον,ἀνθῶν τοῦ ἴου,,SUBSTANCE_PART,ανθων του ιου,,true,,ιον,ανθος,,0.800,0.000,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.119.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.12:5,ακακια,AET_LM-1.12,AET_LM,Aetius,entries_full_v3,1.12,ἀκακία,ἀκακία,ἀκακία,SUBSTANCE,ακακια,ακακια,false,,,,,0.950,0.950,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.12.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.120:2,ελαιον,AET_LM-1.120,AET_LM,Aetius,entries_full_v3,1.120,ἔλ. ἰασμέλαιον,ἐλαίου,ἔλαιον,SUBSTANCE,ελαιου,ελαιον,false,,,,,0.900,0.900,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.120.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.120:3,ελαιον σησαμινον,AET_LM-1.120,AET_LM,Aetius,entries_full_v3,1.120,ἔλ. ἰασμέλαιον,ἐλαίου σησαμίνου,ἔλαιον σησαμῖνον,SUBSTANCE,ελαιου σησαμινου,ελαιον σησαμινον,true,ελαιον,,,,0.900,0.850,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.120.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.120:4,ιον,AET_LM-1.120,AET_LM,Aetius,entries_full_v3,1.120,ἔλ. ἰασμέλαιον,ἴου,ἴον,SUBSTANCE,ιου,ιον,false,,,,,0.850,0.900,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.120.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.120:5,ανθων του ιου,AET_LM-1.120,AET_LM,Aetius,entries_full_v3,1.120,ἔλ. ἰασμέλαιον,ἀνθῶν τοῦ ἴου,,SUBSTANCE_PART,ανθων του ιου,,true,,ιον,ανθος,,0.850,0.000,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.120.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.121:26,ελαιον,AET_LM-1.121,AET_LM,Aetius,entries_full_v3,1.121,ἔλ. μυρσίνινον,ἔλαιον,ἔλαιον,SUBSTANCE,ελαιον,ελαιον,false,,,,,0.850,0.950,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.121.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.121:27,μηλινον,AET_LM-1.121,AET_LM,Aetius,entries_full_v3,1.121,ἔλ. μυρσίνινον,μηλίνου,μηλῖνον,SUBSTANCE,μηλινου,μηλινον,false,,,,,0.600,0.550,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.121.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.121:28,μυρσινη,AET_LM-1.121,AET_LM,Aetius,entries_full_v3,1.121,ἔλ. μυρσίνινον,μυρσίνης,μυρσίνη,SUBSTANCE,μυρσινης,μυρσινη,false,,,,,0.850,0.950,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.121.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.121:29,οινος,AET_LM-1.121,AET_LM,Aetius,entries_full_v3,1.121,ἔλ. μυρσίνινον,οἴνου,οἶνος,SUBSTANCE,οινου,οινος,false,,,,,0.800,0.950,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.121.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.121:30,ομφακινον ελαιον,AET_LM-1.121,AET_LM,Aetius,entries_full_v3,1.121,ἔλ. μυρσίνινον,ἐλαίῳ ὀμφακίνῳ,ὀμφακῖνον ἔλαιον,SUBSTANCE,ελαιω ομφακινω,ομφακινον ελαιον,true,ελαιον,,,,0.850,0.800,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.121.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.121:31,σχινινον,AET_LM-1.121,AET_LM,Aetius,entries_full_v3,1.121,ἔλ. μυρσίνινον,σχινίνου,σχινῖνον,SUBSTANCE,σχινινου,σχινινον,false,,,,,0.600,0.550,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.121.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.121:32,φυλλων της μυρσινης,AET_LM-1.121,AET_LM,Aetius,entries_full_v3,1.121,ἔλ. μυρσίνινον,φύλλων τῆς μυρσίνης,,SUBSTANCE_PART,φυλλων της μυρσινης,,true,,μυρσινη,φυλλον,,0.850,0.000,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.121.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.122:10,ελαιον,AET_LM-1.122,AET_LM,Aetius,entries_full_v3,1.122,ἔλ. μαστίχινον,ἐλαίῳ,ἔλαιον,SUBSTANCE,ελαιω,ελαιον,false,,,,,0.880,0.900,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.122.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.122:11,ελαιον ομφακιζον,AET_LM-1.122,AET_LM,Aetius,entries_full_v3,1.122,ἔλ. μαστίχινον,ἐλαίῳ πάνυ ὀμφακίζοντι,ἔλαιον ὀμφακίζον,SUBSTANCE,ελαιω πανυ ομφακιζοντι,ελαιον ομφακιζον,true,ελαιον,,,,0.830,0.750,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.122.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.122:12,μαστιχη,AET_LM-1.122,AET_LM,Aetius,entries_full_v3,1.122,ἔλ. μαστίχινον,μαστίχης,μαστίχη,SUBSTANCE,μαστιχης,μαστιχη,false,,,,,0.900,0.900,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.122.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.123:8,ελαιον,AET_LM-1.123,AET_LM,Aetius,entries_full_v3,1.123,ἔλ. στυράκινον,ἐλαίου,ἔλαιον,SUBSTANCE,ελαιου,ελαιον,false,,,,,0.900,0.900,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.123.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.123:9,γλυκυ ελαιον,AET_LM-1.123,AET_LM,Aetius,entries_full_v3,1.123,ἔλ. στυράκινον,γλυκέος ἐλαίου,γλυκὺ ἔλαιον,SUBSTANCE,γλυκεος ελαιου,γλυκυ ελαιον,true,ελαιον,,,,0.850,0.750,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.123.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.123:10,στυραξ,AET_LM-1.123,AET_LM,Aetius,entries_full_v3,1.123,ἔλ. στυράκινον,στύρακος,στύραξ,SUBSTANCE,στυρακος,στυραξ,false,,,,,0.900,0.850,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.123.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.123:11,στυραξ λιπαρος,AET_LM-1.123,AET_LM,Aetius,entries_full_v3,1.123,ἔλ. στυράκινον,στύρακος λιπαροῦ,στύραξ λιπαρός,SUBSTANCE,στυρακος λιπαρου,στυραξ λιπαρος,true,στυραξ,,,,0.800,0.700,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.123.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.124:6,αριστολοχια,AET_LM-1.124,AET_LM,Aetius,entries_full_v3,1.124,ἔλ. σικυώνιον,ἀριστολοχίας,ἀριστολοχία,SUBSTANCE,αριστολοχιας,αριστολοχια,false,,,,,0.850,0.850,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.124.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.124:7,αριστολοχια μακρα,AET_LM-1.124,AET_LM,Aetius,entries_full_v3,1.124,ἔλ. σικυώνιον,ἀριστολοχίας μακρᾶς,ἀριστολοχία μακρά,SUBSTANCE,αριστολοχιας μακρας,αριστολοχια μακρα,true,αριστολοχια,,,,0.850,0.750,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.124.json,UNSPECIFIED,,,
